suite,case,ORDER,READ_SIZE,PROG_SIZE,N,COMMIT,BLOCK_SIZE,bench_readed,bench_proged,bench_erased
bench_rbyd,bench_rbyd_id_delete,1,1,1,1009,1,1048576,394,102,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,921,1,1048576,382,86,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1025,1,1048576,394,98,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,809,1,1048576,406,98,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,849,1,1048576,358,83,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,785,1,1048576,382,85,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,985,1,1048576,418,110,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1033,1,1048576,442,110,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,961,1,1048576,454,128,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,953,1,1048576,382,92,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,969,1,1048576,394,92,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1105,1,1048576,406,97,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1017,1,1048576,382,86,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1089,1,1048576,382,85,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1121,1,1048576,394,86,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,905,1,1048576,382,86,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,945,1,1048576,418,110,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,881,1,1048576,370,88,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1129,1,1048576,394,86,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1081,1,1048576,430,104,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1057,1,1048576,346,77,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1049,1,1048576,334,92,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1065,1,1048576,394,91,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1185,1,1048576,406,92,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1201,1,1048576,406,92,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1113,1,1048576,406,92,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1217,1,1048576,406,92,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1001,1,1048576,430,116,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,977,1,1048576,394,92,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1041,1,1048576,394,95,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1225,1,1048576,394,86,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1153,1,1048576,442,110,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1177,1,1048576,394,86,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1161,1,1048576,418,98,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1281,1,1048576,418,105,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1297,1,1048576,382,91,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1145,1,1048576,382,85,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1097,1,1048576,382,85,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1209,1,1048576,454,122,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1313,1,1048576,466,128,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1073,1,1048576,406,92,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1273,1,1048576,418,111,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1137,1,1048576,370,87,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1257,1,1048576,394,86,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1321,1,1048576,394,95,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1249,1,1048576,394,86,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1377,1,1048576,406,98,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1241,1,1048576,394,99,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1393,1,1048576,394,86,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1193,1,1048576,394,92,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1305,1,1048576,394,92,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1169,1,1048576,394,86,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1409,1,1048576,382,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1369,1,1048576,406,92,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1417,1,1048576,394,86,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1233,1,1048576,394,86,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1473,1,1048576,382,99,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1353,1,1048576,430,104,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1345,1,1048576,406,92,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1337,1,1048576,382,91,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1489,1,1048576,406,106,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1289,1,1048576,394,92,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1401,1,1048576,382,92,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1265,1,1048576,430,104,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1465,1,1048576,394,100,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1505,1,1048576,394,103,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1441,1,1048576,530,135,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1513,1,1048576,394,99,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1449,1,1048576,418,98,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1569,1,1048576,406,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1329,1,1048576,430,111,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1433,1,1048576,418,111,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1585,1,1048576,418,104,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1385,1,1048576,406,92,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1497,1,1048576,394,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1361,1,1048576,394,92,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1561,1,1048576,418,99,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1425,1,1048576,430,104,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1537,1,1048576,418,114,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1601,1,1048576,430,104,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1529,1,1048576,406,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1609,1,1048576,406,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1665,1,1048576,406,101,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1545,1,1048576,406,92,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1681,1,1048576,394,98,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1481,1,1048576,394,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1593,1,1048576,430,110,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1457,1,1048576,394,86,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1657,1,1048576,368,104,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1521,1,1048576,394,87,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1633,1,1048576,406,92,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1697,1,1048576,406,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1625,1,1048576,406,92,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1705,1,1048576,406,103,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1641,1,1048576,406,92,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1777,1,1048576,406,105,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1577,1,1048576,466,123,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1761,1,1048576,430,112,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1689,1,1048576,394,99,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1553,1,1048576,406,92,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1729,1,1048576,406,94,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1753,1,1048576,406,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1617,1,1048576,418,99,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1793,1,1048576,394,101,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1801,1,1048576,382,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1721,1,1048576,406,105,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1873,1,1048576,418,99,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1857,1,1048576,418,99,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1737,1,1048576,394,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1673,1,1048576,406,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1785,1,1048576,406,94,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1649,1,1048576,406,98,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1825,1,1048576,406,104,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1849,1,1048576,406,99,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1889,1,1048576,406,99,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1713,1,1048576,430,105,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1953,1,1048576,418,106,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1817,1,1048576,406,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1897,1,1048576,406,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1833,1,1048576,418,99,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1969,1,1048576,406,108,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1769,1,1048576,394,104,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1745,1,1048576,394,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1881,1,1048576,430,105,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1921,1,1048576,406,101,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1945,1,1048576,418,106,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1809,1,1048576,406,100,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1985,1,1048576,454,118,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1913,1,1048576,406,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1929,1,1048576,418,99,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2049,1,1048576,406,94,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1993,1,1048576,406,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2065,1,1048576,430,99,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1865,1,1048576,442,111,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1841,1,1048576,442,125,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2017,1,1048576,406,94,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1977,1,1048576,406,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2041,1,1048576,406,94,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2025,1,1048576,406,94,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2009,1,1048576,430,113,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1905,1,1048576,454,117,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2081,1,1048576,454,111,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2161,1,1048576,430,99,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2089,1,1048576,418,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2145,1,1048576,418,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1961,1,1048576,418,99,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2113,1,1048576,382,95,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,1937,1,1048576,418,106,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2073,1,1048576,418,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2137,1,1048576,418,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2121,1,1048576,418,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2185,1,1048576,442,105,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2105,1,1048576,418,98,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2001,1,1048576,418,99,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2177,1,1048576,418,113,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2257,1,1048576,394,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2057,1,1048576,466,115,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2241,1,1048576,394,100,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2209,1,1048576,430,105,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2033,1,1048576,406,94,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2169,1,1048576,406,92,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2233,1,1048576,394,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2217,1,1048576,418,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2281,1,1048576,406,99,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2201,1,1048576,394,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2273,1,1048576,418,94,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2097,1,1048576,382,90,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2353,1,1048576,418,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2305,1,1048576,418,100,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2153,1,1048576,406,97,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2337,1,1048576,430,99,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2129,1,1048576,418,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2329,1,1048576,418,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2265,1,1048576,406,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2313,1,1048576,406,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2377,1,1048576,406,100,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2369,1,1048576,406,99,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2297,1,1048576,418,94,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2193,1,1048576,382,95,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2401,1,1048576,406,94,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2449,1,1048576,442,105,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2249,1,1048576,394,100,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2433,1,1048576,406,101,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2425,1,1048576,430,100,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2225,1,1048576,418,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2361,1,1048576,418,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2409,1,1048576,418,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2473,1,1048576,418,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2465,1,1048576,430,100,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2393,1,1048576,406,99,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2289,1,1048576,454,112,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2545,1,1048576,418,94,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2497,1,1048576,418,94,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2529,1,1048576,418,118,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2345,1,1048576,418,99,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2521,1,1048576,442,118,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2321,1,1048576,430,105,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2457,1,1048576,418,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2505,1,1048576,406,108,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2569,1,1048576,430,111,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2561,1,1048576,418,94,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2489,1,1048576,418,107,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2385,1,1048576,406,100,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2641,1,1048576,418,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2593,1,1048576,418,100,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2441,1,1048576,418,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2625,1,1048576,418,94,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2617,1,1048576,394,97,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2417,1,1048576,406,106,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2601,1,1048576,418,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2553,1,1048576,418,94,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2665,1,1048576,442,105,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2585,1,1048576,454,111,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2657,1,1048576,418,94,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2737,1,1048576,442,106,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2689,1,1048576,430,100,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2481,1,1048576,454,112,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2537,1,1048576,418,94,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2713,1,1048576,418,100,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2721,1,1048576,418,101,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2513,1,1048576,430,100,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2761,1,1048576,466,117,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2649,1,1048576,430,99,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2697,1,1048576,430,106,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2681,1,1048576,418,99,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2753,1,1048576,442,106,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2833,1,1048576,466,130,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2785,1,1048576,418,101,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2577,1,1048576,430,105,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2809,1,1048576,430,107,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2633,1,1048576,454,111,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2817,1,1048576,406,113,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2609,1,1048576,454,118,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2857,1,1048576,430,106,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2745,1,1048576,454,112,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2793,1,1048576,418,94,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2849,1,1048576,418,94,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2881,1,1048576,418,101,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2929,1,1048576,442,106,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2777,1,1048576,406,108,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2673,1,1048576,466,130,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2729,1,1048576,394,106,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2905,1,1048576,442,106,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2913,1,1048576,430,114,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2705,1,1048576,418,93,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2953,1,1048576,418,101,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2841,1,1048576,442,105,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2889,1,1048576,430,106,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2945,1,1048576,418,94,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3025,1,1048576,418,94,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2977,1,1048576,430,107,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2873,1,1048576,590,155,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2825,1,1048576,418,100,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2769,1,1048576,442,106,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3001,1,1048576,418,94,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3009,1,1048576,418,94,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2801,1,1048576,418,118,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3049,1,1048576,442,120,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2937,1,1048576,430,107,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2985,1,1048576,442,120,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3121,1,1048576,442,106,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3041,1,1048576,430,121,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3073,1,1048576,418,108,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2921,1,1048576,418,100,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2969,1,1048576,478,124,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3097,1,1048576,442,106,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2865,1,1048576,418,100,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3105,1,1048576,406,98,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2897,1,1048576,418,94,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3145,1,1048576,442,106,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3033,1,1048576,418,94,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3137,1,1048576,430,99,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3081,1,1048576,418,100,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3217,1,1048576,430,100,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3169,1,1048576,418,100,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3065,1,1048576,454,112,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3017,1,1048576,418,94,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2961,1,1048576,430,100,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3201,1,1048576,430,101,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3193,1,1048576,442,112,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,2993,1,1048576,418,94,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3241,1,1048576,430,100,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3129,1,1048576,394,96,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3233,1,1048576,466,125,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3177,1,1048576,430,105,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3313,1,1048576,430,101,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3265,1,1048576,430,101,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3161,1,1048576,466,118,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3113,1,1048576,430,99,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3057,1,1048576,430,107,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3089,1,1048576,418,108,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3297,1,1048576,430,113,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3289,1,1048576,454,113,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3337,1,1048576,442,106,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3225,1,1048576,406,107,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3329,1,1048576,406,114,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3273,1,1048576,430,100,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3409,1,1048576,394,105,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3361,1,1048576,442,107,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3257,1,1048576,442,107,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3185,1,1048576,418,100,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3153,1,1048576,430,100,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3209,1,1048576,442,106,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3393,1,1048576,442,107,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3385,1,1048576,442,107,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3433,1,1048576,430,100,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3321,1,1048576,418,101,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3425,1,1048576,430,101,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3369,1,1048576,442,106,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3457,1,1048576,454,113,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3505,1,1048576,430,101,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3281,1,1048576,454,112,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3353,1,1048576,442,106,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3249,1,1048576,406,108,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3489,1,1048576,442,107,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3305,1,1048576,430,100,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3481,1,1048576,430,114,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3529,1,1048576,430,100,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3417,1,1048576,418,106,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3521,1,1048576,418,115,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3465,1,1048576,418,108,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3601,1,1048576,430,106,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3553,1,1048576,430,128,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3449,1,1048576,442,113,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3377,1,1048576,442,107,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3345,1,1048576,442,106,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3585,1,1048576,430,101,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3577,1,1048576,442,107,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3401,1,1048576,442,106,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3625,1,1048576,454,112,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3513,1,1048576,466,125,0
bench_rbyd,bench_rbyd_id_delete,1,1,1,3617,1,1048576,430,101,0
