suite,case,BLOCK_SIZE,DISK_SIZE,N,PROG_SIZE,READ_SIZE,LOOKAHEAD_SIZE,bench_readed,bench_proged,bench_erased
bench_btree,bench_btree_append,512,10485760,654,1,1,2560,50435,1458,4608
bench_btree,bench_btree_append,16384,10485760,626,1,1,80,64627,265,0
bench_btree,bench_btree_append,512,10485760,653,1,1,2560,67694,861,1536
bench_btree,bench_btree_append,512,10485760,652,1,1,2560,65776,769,512
bench_btree,bench_btree_append,4096,10485760,812,1,1,320,37585,334,0
bench_btree,bench_btree_append,512,10485760,655,1,1,2560,38423,716,0
bench_btree,bench_btree_append,4096,10485760,815,1,1,320,35543,284,0
bench_btree,bench_btree_append,16384,10485760,625,1,1,80,64084,265,0
bench_btree,bench_btree_append,16384,10485760,627,1,1,80,65492,265,0
bench_btree,bench_btree_append,4096,10485760,817,1,1,320,37964,304,0
bench_btree,bench_btree_append,16384,10485760,624,1,1,80,63354,252,0
bench_btree,bench_btree_append,4096,10485760,818,1,1,320,39132,301,0
bench_btree,bench_btree_append,4096,10485760,816,1,1,320,36989,292,0
bench_btree,bench_btree_append,512,10485760,658,1,1,2560,55604,1106,1024
bench_btree,bench_btree_append,4096,10485760,819,1,1,320,43991,905,4096
bench_btree,bench_btree_append,16384,10485760,630,1,1,80,67815,280,0
bench_btree,bench_btree_append,512,10485760,657,1,1,2560,58308,810,1024
bench_btree,bench_btree_append,512,10485760,656,1,1,2560,50408,869,1024
bench_btree,bench_btree_append,4096,10485760,821,1,1,320,23035,329,0
bench_btree,bench_btree_append,512,10485760,659,1,1,2560,65370,759,512
bench_btree,bench_btree_append,16384,10485760,629,1,1,80,67302,283,0
bench_btree,bench_btree_append,4096,10485760,822,1,1,320,24006,326,0
bench_btree,bench_btree_append,16384,10485760,631,1,1,80,68648,264,0
bench_btree,bench_btree_append,16384,10485760,628,1,1,80,66047,271,0
bench_btree,bench_btree_append,4096,10485760,820,1,1,320,21633,311,0
bench_btree,bench_btree_append,4096,10485760,823,1,1,320,25471,311,0
bench_btree,bench_btree_append,512,10485760,661,1,1,2560,53892,1186,3584
bench_btree,bench_btree_append,512,10485760,662,1,1,2560,44310,1099,1024
bench_btree,bench_btree_append,4096,10485760,825,1,1,320,27734,329,0
bench_btree,bench_btree_append,16384,10485760,634,1,1,80,70972,280,0
bench_btree,bench_btree_append,4096,10485760,826,1,1,320,28462,326,0
bench_btree,bench_btree_append,512,10485760,660,1,1,2560,72465,836,1536
bench_btree,bench_btree_append,16384,10485760,633,1,1,80,70278,283,0
bench_btree,bench_btree_append,4096,10485760,824,1,1,320,26338,317,0
bench_btree,bench_btree_append,512,10485760,663,1,1,2560,51818,728,512
bench_btree,bench_btree_append,16384,10485760,635,1,1,80,71936,283,0
bench_btree,bench_btree_append,16384,10485760,632,1,1,80,69214,271,0
bench_btree,bench_btree_append,4096,10485760,827,1,1,320,30103,328,0
bench_btree,bench_btree_append,4096,10485760,829,1,1,320,31977,344,0
bench_btree,bench_btree_append,4096,10485760,830,1,1,320,52399,3304,8192
bench_btree,bench_btree_append,512,10485760,666,1,1,2560,55887,1279,2048
bench_btree,bench_btree_append,512,10485760,665,1,1,2560,62924,958,2048
bench_btree,bench_btree_append,16384,10485760,638,1,1,80,74182,295,0
bench_btree,bench_btree_append,4096,10485760,828,1,1,320,30651,332,0
bench_btree,bench_btree_append,512,10485760,664,1,1,2560,55628,777,512
bench_btree,bench_btree_append,4096,10485760,831,1,1,320,33601,877,4096
bench_btree,bench_btree_append,16384,10485760,637,1,1,80,73653,298,0
bench_btree,bench_btree_append,512,10485760,667,1,1,2560,63372,801,1024
bench_btree,bench_btree_append,16384,10485760,639,1,1,80,75093,269,0
bench_btree,bench_btree_append,16384,10485760,636,1,1,80,72464,286,0
bench_btree,bench_btree_append,4096,10485760,834,1,1,320,20251,324,0
bench_btree,bench_btree_append,4096,10485760,833,1,1,320,18989,312,0
bench_btree,bench_btree_append,4096,10485760,832,1,1,320,17811,298,0
bench_btree,bench_btree_append,4096,10485760,835,1,1,320,21290,321,0
bench_btree,bench_btree_append,512,10485760,670,1,1,2560,49336,1256,2048
bench_btree,bench_btree_append,512,10485760,669,1,1,2560,47876,767,512
bench_btree,bench_btree_append,16384,10485760,642,1,1,80,77114,280,0
bench_btree,bench_btree_append,512,10485760,668,1,1,2560,55197,1042,2560
bench_btree,bench_btree_append,16384,10485760,641,1,1,80,76655,283,0
bench_btree,bench_btree_append,4096,10485760,838,1,1,320,24902,339,0
bench_btree,bench_btree_append,4096,10485760,837,1,1,320,23429,327,0
bench_btree,bench_btree_append,16384,10485760,643,1,1,80,78326,283,0
bench_btree,bench_btree_append,512,10485760,671,1,1,2560,51734,736,0
bench_btree,bench_btree_append,16384,10485760,640,1,1,80,75592,271,0
bench_btree,bench_btree_append,4096,10485760,836,1,1,320,22569,323,0
bench_btree,bench_btree_append,4096,10485760,839,1,1,320,26184,336,0
bench_btree,bench_btree_append,4096,10485760,841,1,1,320,28416,327,0
bench_btree,bench_btree_append,4096,10485760,842,1,1,320,29722,339,0
bench_btree,bench_btree_append,512,10485760,674,1,1,2560,60589,1169,2048
bench_btree,bench_btree_append,16384,10485760,646,1,1,80,80599,295,0
bench_btree,bench_btree_append,512,10485760,673,1,1,2560,54581,904,1536
bench_btree,bench_btree_append,16384,10485760,645,1,1,80,79805,298,0
bench_btree,bench_btree_append,4096,10485760,840,1,1,320,27384,321,0
bench_btree,bench_btree_append,512,10485760,672,1,1,2560,64758,967,2560
bench_btree,bench_btree_append,16384,10485760,647,1,1,80,81604,282,0
bench_btree,bench_btree_append,4096,10485760,843,1,1,320,31535,336,0
bench_btree,bench_btree_append,512,10485760,675,1,1,2560,48661,865,1024
bench_btree,bench_btree_append,16384,10485760,644,1,1,80,78859,286,0
bench_btree,bench_btree_append,4096,10485760,845,1,1,320,33835,342,0
bench_btree,bench_btree_append,4096,10485760,846,1,1,320,34629,354,0
bench_btree,bench_btree_append,4096,10485760,844,1,1,320,32172,338,0
bench_btree,bench_btree_append,512,10485760,678,1,1,2560,56399,1304,2560
bench_btree,bench_btree_append,16384,10485760,650,1,1,80,83877,295,0
bench_btree,bench_btree_append,512,10485760,677,1,1,2560,52623,766,512
bench_btree,bench_btree_append,4096,10485760,847,1,1,320,55935,3315,8192
bench_btree,bench_btree_append,16384,10485760,649,1,1,80,83042,298,0
bench_btree,bench_btree_append,512,10485760,676,1,1,2560,56339,783,1024
bench_btree,bench_btree_append,4096,10485760,849,1,1,320,33423,304,0
bench_btree,bench_btree_append,4096,10485760,850,1,1,320,34213,312,0
bench_btree,bench_btree_append,16384,10485760,651,1,1,80,84914,298,0
bench_btree,bench_btree_append,512,10485760,679,1,1,2560,56159,721,0
bench_btree,bench_btree_append,16384,10485760,648,1,1,80,82087,286,0
bench_btree,bench_btree_append,4096,10485760,848,1,1,320,31894,317,0
bench_btree,bench_btree_append,4096,10485760,851,1,1,320,35830,324,0
bench_btree,bench_btree_append,16384,10485760,654,1,1,80,87390,311,0
bench_btree,bench_btree_append,512,10485760,682,1,1,2560,50081,1092,1536
bench_btree,bench_btree_append,4096,10485760,853,1,1,320,38103,323,0
bench_btree,bench_btree_append,16384,10485760,653,1,1,80,86700,313,0
bench_btree,bench_btree_append,4096,10485760,854,1,1,320,39164,327,0
bench_btree,bench_btree_append,512,10485760,681,1,1,2560,63643,849,1536
bench_btree,bench_btree_append,512,10485760,680,1,1,2560,68810,793,1024
bench_btree,bench_btree_append,16384,10485760,655,1,1,80,88318,279,0
bench_btree,bench_btree_append,16384,10485760,652,1,1,80,85513,302,0
bench_btree,bench_btree_append,512,10485760,683,1,1,2560,50799,747,512
bench_btree,bench_btree_append,4096,10485760,852,1,1,320,36374,321,0
bench_btree,bench_btree_append,4096,10485760,855,1,1,320,40401,339,0
bench_btree,bench_btree_append,4096,10485760,857,1,1,320,24117,315,0
bench_btree,bench_btree_append,4096,10485760,858,1,1,320,25227,327,0
bench_btree,bench_btree_append,16384,10485760,658,1,1,80,172664,13055,32768
bench_btree,bench_btree_append,512,10485760,686,1,1,2560,55183,1133,1536
bench_btree,bench_btree_append,16384,10485760,657,1,1,80,89775,283,0
bench_btree,bench_btree_append,512,10485760,685,1,1,2560,55845,912,1536
bench_btree,bench_btree_append,512,10485760,684,1,1,2560,58616,786,1024
bench_btree,bench_btree_append,4096,10485760,856,1,1,320,45741,928,4096
bench_btree,bench_btree_append,4096,10485760,859,1,1,320,26668,339,0
bench_btree,bench_btree_append,16384,10485760,659,1,1,80,70953,251,0
bench_btree,bench_btree_append,16384,10485760,656,1,1,80,88712,271,0
bench_btree,bench_btree_append,512,10485760,687,1,1,2560,56386,733,0
bench_btree,bench_btree_append,4096,10485760,862,1,1,320,30337,342,0
bench_btree,bench_btree_append,4096,10485760,861,1,1,320,29283,338,0
bench_btree,bench_btree_append,16384,10485760,662,1,1,80,73571,267,0
bench_btree,bench_btree_append,4096,10485760,860,1,1,320,28112,336,0
bench_btree,bench_btree_append,16384,10485760,661,1,1,80,72626,267,0
bench_btree,bench_btree_append,4096,10485760,863,1,1,320,31446,354,0
bench_btree,bench_btree_append,512,10485760,690,1,1,2560,49834,1271,2048
bench_btree,bench_btree_append,512,10485760,689,1,1,2560,44945,918,1536
bench_btree,bench_btree_append,512,10485760,688,1,1,2560,69810,881,2048
bench_btree,bench_btree_append,4096,10485760,865,1,1,320,28938,322,0
bench_btree,bench_btree_append,4096,10485760,866,1,1,320,30221,292,0
bench_btree,bench_btree_append,16384,10485760,660,1,1,80,72033,267,0
bench_btree,bench_btree_append,16384,10485760,663,1,1,80,74174,273,0
bench_btree,bench_btree_append,512,10485760,691,1,1,2560,56853,873,1024
bench_btree,bench_btree_append,4096,10485760,864,1,1,320,52460,3342,8192
bench_btree,bench_btree_append,4096,10485760,867,1,1,320,31002,304,0
bench_btree,bench_btree_append,16384,10485760,666,1,1,80,76786,266,0
bench_btree,bench_btree_append,16384,10485760,665,1,1,80,75946,282,0
bench_btree,bench_btree_append,4096,10485760,869,1,1,320,18500,304,0
bench_btree,bench_btree_append,4096,10485760,870,1,1,320,19979,307,0
bench_btree,bench_btree_append,512,10485760,693,1,1,2560,58069,777,512
bench_btree,bench_btree_append,512,10485760,694,1,1,2560,60540,1153,1536
bench_btree,bench_btree_append,512,10485760,692,1,1,2560,64643,762,1024
bench_btree,bench_btree_append,16384,10485760,667,1,1,80,77338,273,0
bench_btree,bench_btree_append,16384,10485760,664,1,1,80,75236,285,0
bench_btree,bench_btree_append,4096,10485760,871,1,1,320,20691,313,0
bench_btree,bench_btree_append,4096,10485760,868,1,1,320,37574,1020,8192
bench_btree,bench_btree_append,512,10485760,695,1,1,2560,63424,958,2048
bench_btree,bench_btree_append,4096,10485760,874,1,1,320,24973,307,0
bench_btree,bench_btree_append,4096,10485760,873,1,1,320,23540,322,0
bench_btree,bench_btree_append,16384,10485760,670,1,1,80,80054,285,0
bench_btree,bench_btree_append,16384,10485760,669,1,1,80,78868,282,0
bench_btree,bench_btree_append,512,10485760,698,1,1,2560,50757,1113,1024
bench_btree,bench_btree_append,512,10485760,697,1,1,2560,40353,882,1024
bench_btree,bench_btree_append,4096,10485760,875,1,1,320,25661,313,0
bench_btree,bench_btree_append,4096,10485760,872,1,1,320,22171,325,0
bench_btree,bench_btree_append,512,10485760,696,1,1,2560,47954,813,1536
bench_btree,bench_btree_append,16384,10485760,671,1,1,80,80591,288,0
bench_btree,bench_btree_append,16384,10485760,668,1,1,80,78400,285,0
bench_btree,bench_btree_append,512,10485760,699,1,1,2560,60199,777,512
bench_btree,bench_btree_append,4096,10485760,878,1,1,320,29702,324,0
bench_btree,bench_btree_append,4096,10485760,877,1,1,320,28396,322,0
bench_btree,bench_btree_append,4096,10485760,879,1,1,320,30379,328,0
bench_btree,bench_btree_append,16384,10485760,674,1,1,80,83208,265,0
bench_btree,bench_btree_append,4096,10485760,876,1,1,320,27202,325,0
bench_btree,bench_btree_append,16384,10485760,673,1,1,80,82331,297,0
bench_btree,bench_btree_append,512,10485760,702,1,1,2560,62425,1471,4096
bench_btree,bench_btree_append,512,10485760,701,1,1,2560,65400,815,1024
bench_btree,bench_btree_append,512,10485760,700,1,1,2560,68500,917,1536
bench_btree,bench_btree_append,4096,10485760,881,1,1,320,52533,3285,8192
bench_btree,bench_btree_append,4096,10485760,882,1,1,320,29342,301,0
bench_btree,bench_btree_append,16384,10485760,675,1,1,80,83582,254,0
bench_btree,bench_btree_append,16384,10485760,672,1,1,80,81533,300,0
bench_btree,bench_btree_append,512,10485760,703,1,1,2560,43227,716,0
bench_btree,bench_btree_append,4096,10485760,883,1,1,320,29990,289,0
bench_btree,bench_btree_append,4096,10485760,880,1,1,320,31888,340,0
bench_btree,bench_btree_append,16384,10485760,678,1,1,80,85716,267,0
bench_btree,bench_btree_append,16384,10485760,677,1,1,80,84855,267,0
bench_btree,bench_btree_append,4096,10485760,885,1,1,320,32221,310,0
bench_btree,bench_btree_append,512,10485760,706,1,1,2560,57565,1254,2048
bench_btree,bench_btree_append,4096,10485760,886,1,1,320,33625,307,0
bench_btree,bench_btree_append,512,10485760,705,1,1,2560,48210,734,512
bench_btree,bench_btree_append,512,10485760,704,1,1,2560,55103,793,1024
bench_btree,bench_btree_append,4096,10485760,887,1,1,320,34541,309,0
bench_btree,bench_btree_append,16384,10485760,679,1,1,80,86275,273,0
bench_btree,bench_btree_append,16384,10485760,676,1,1,80,84308,267,0
bench_btree,bench_btree_append,4096,10485760,884,1,1,320,31391,298,0
bench_btree,bench_btree_append,512,10485760,707,1,1,2560,61728,741,0
bench_btree,bench_btree_append,4096,10485760,889,1,1,320,36735,325,0
bench_btree,bench_btree_append,4096,10485760,890,1,1,320,38412,322,0
bench_btree,bench_btree_append,16384,10485760,682,1,1,80,88872,266,0
bench_btree,bench_btree_append,16384,10485760,681,1,1,80,88043,282,0
bench_btree,bench_btree_append,512,10485760,710,1,1,2560,38941,1110,1024
bench_btree,bench_btree_append,512,10485760,709,1,1,2560,72669,1177,4096
bench_btree,bench_btree_append,4096,10485760,891,1,1,320,39260,308,0
bench_btree,bench_btree_append,4096,10485760,888,1,1,320,35699,313,0
bench_btree,bench_btree_append,512,10485760,708,1,1,2560,74386,807,1024
bench_btree,bench_btree_append,16384,10485760,683,1,1,80,89442,273,0
bench_btree,bench_btree_append,16384,10485760,680,1,1,80,87526,285,0
bench_btree,bench_btree_append,4096,10485760,894,1,1,320,20385,370,0
bench_btree,bench_btree_append,512,10485760,711,1,1,2560,46541,746,0
bench_btree,bench_btree_append,4096,10485760,893,1,1,320,18368,368,0
bench_btree,bench_btree_append,4096,10485760,895,1,1,320,21594,374,0
bench_btree,bench_btree_append,16384,10485760,685,1,1,80,91200,282,0
bench_btree,bench_btree_append,16384,10485760,686,1,1,80,92160,285,0
bench_btree,bench_btree_append,4096,10485760,892,1,1,320,63579,903,12288
bench_btree,bench_btree_append,512,10485760,713,1,1,2560,49646,899,1024
bench_btree,bench_btree_append,512,10485760,714,1,1,2560,59645,1297,2048
bench_btree,bench_btree_append,4096,10485760,898,1,1,320,45819,3320,8192
bench_btree,bench_btree_append,512,10485760,712,1,1,2560,58874,842,1536
bench_btree,bench_btree_append,4096,10485760,897,1,1,320,24940,390,0
bench_btree,bench_btree_append,4096,10485760,899,1,1,320,22666,351,0
bench_btree,bench_btree_append,16384,10485760,687,1,1,80,92692,288,0
bench_btree,bench_btree_append,16384,10485760,684,1,1,80,90502,285,0
bench_btree,bench_btree_append,512,10485760,715,1,1,2560,66196,742,0
bench_btree,bench_btree_append,4096,10485760,896,1,1,320,22879,378,0
bench_btree,bench_btree_append,4096,10485760,902,1,1,320,27357,360,0
bench_btree,bench_btree_append,16384,10485760,689,1,1,80,94378,297,0
bench_btree,bench_btree_append,4096,10485760,901,1,1,320,25771,348,0
bench_btree,bench_btree_append,16384,10485760,690,1,1,80,101913,1284,16384
bench_btree,bench_btree_append,512,10485760,717,1,1,2560,50713,810,1024
bench_btree,bench_btree_append,4096,10485760,903,1,1,320,28941,357,0
bench_btree,bench_btree_append,512,10485760,718,1,1,2560,45857,1260,2048
bench_btree,bench_btree_append,512,10485760,716,1,1,2560,80935,1032,3072
bench_btree,bench_btree_append,16384,10485760,691,1,1,80,31698,280,0
bench_btree,bench_btree_append,4096,10485760,900,1,1,320,24230,340,0
bench_btree,bench_btree_append,16384,10485760,688,1,1,80,93877,300,0
bench_btree,bench_btree_append,512,10485760,719,1,1,2560,48144,729,0
bench_btree,bench_btree_append,4096,10485760,906,1,1,320,33661,375,0
bench_btree,bench_btree_append,4096,10485760,905,1,1,320,31837,363,0
bench_btree,bench_btree_append,4096,10485760,907,1,1,320,35084,372,0
bench_btree,bench_btree_append,16384,10485760,693,1,1,80,33014,292,0
bench_btree,bench_btree_append,512,10485760,721,1,1,2560,51645,898,1024
bench_btree,bench_btree_append,16384,10485760,694,1,1,80,34206,295,0
bench_btree,bench_btree_append,512,10485760,722,1,1,2560,63740,1267,2048
bench_btree,bench_btree_append,4096,10485760,904,1,1,320,30373,359,0
bench_btree,bench_btree_append,512,10485760,720,1,1,2560,62175,952,2048
bench_btree,bench_btree_append,4096,10485760,910,1,1,320,39856,375,0
bench_btree,bench_btree_append,16384,10485760,695,1,1,80,35071,298,0
bench_btree,bench_btree_append,4096,10485760,909,1,1,320,38407,363,0
bench_btree,bench_btree_append,512,10485760,723,1,1,2560,69268,968,2048
bench_btree,bench_btree_append,16384,10485760,692,1,1,80,32627,295,0
bench_btree,bench_btree_append,4096,10485760,911,1,1,320,41402,372,0
bench_btree,bench_btree_append,4096,10485760,908,1,1,320,36551,357,0
bench_btree,bench_btree_append,16384,10485760,697,1,1,80,36719,307,0
bench_btree,bench_btree_append,512,10485760,725,1,1,2560,49436,808,1024
bench_btree,bench_btree_append,16384,10485760,698,1,1,80,37576,294,0
bench_btree,bench_btree_append,4096,10485760,914,1,1,320,49543,861,4096
bench_btree,bench_btree_append,512,10485760,726,1,1,2560,47029,1286,2048
bench_btree,bench_btree_append,4096,10485760,913,1,1,320,44501,378,0
bench_btree,bench_btree_append,4096,10485760,915,1,1,320,55081,3351,8192
bench_btree,bench_btree_append,512,10485760,724,1,1,2560,56354,922,1536
bench_btree,bench_btree_append,16384,10485760,699,1,1,80,37987,298,0
bench_btree,bench_btree_append,16384,10485760,696,1,1,80,35465,310,0
bench_btree,bench_btree_append,512,10485760,727,1,1,2560,55861,1008,2048
bench_btree,bench_btree_append,4096,10485760,912,1,1,320,43348,374,0
bench_btree,bench_btree_append,4096,10485760,918,1,1,320,35033,348,0
bench_btree,bench_btree_append,4096,10485760,917,1,1,320,33176,338,0
bench_btree,bench_btree_append,16384,10485760,701,1,1,80,40089,307,0
bench_btree,bench_btree_append,512,10485760,729,1,1,2560,56078,740,0
bench_btree,bench_btree_append,4096,10485760,919,1,1,320,36257,360,0
bench_btree,bench_btree_append,16384,10485760,702,1,1,80,40574,310,0
bench_btree,bench_btree_append,512,10485760,730,1,1,2560,72899,1357,3584
bench_btree,bench_btree_append,512,10485760,728,1,1,2560,49787,752,512
bench_btree,bench_btree_append,4096,10485760,916,1,1,320,31688,358,0
bench_btree,bench_btree_append,16384,10485760,703,1,1,80,41633,314,0
bench_btree,bench_btree_append,512,10485760,731,1,1,2560,45951,905,1536
bench_btree,bench_btree_append,16384,10485760,700,1,1,80,38922,310,0
bench_btree,bench_btree_append,4096,10485760,921,1,1,320,39645,359,0
bench_btree,bench_btree_append,4096,10485760,922,1,1,320,40813,363,0
bench_btree,bench_btree_append,4096,10485760,923,1,1,320,42343,375,0
bench_btree,bench_btree_append,16384,10485760,705,1,1,80,43290,323,0
bench_btree,bench_btree_append,512,10485760,733,1,1,2560,55797,912,1536
bench_btree,bench_btree_append,16384,10485760,706,1,1,80,44198,291,0
bench_btree,bench_btree_append,512,10485760,734,1,1,2560,61610,1097,1536
bench_btree,bench_btree_append,4096,10485760,920,1,1,320,37575,357,0
bench_btree,bench_btree_append,512,10485760,732,1,1,2560,43352,706,0
bench_btree,bench_btree_append,4096,10485760,926,1,1,320,46959,363,0
bench_btree,bench_btree_append,16384,10485760,707,1,1,80,44924,283,0
bench_btree,bench_btree_append,4096,10485760,927,1,1,320,48904,375,0
bench_btree,bench_btree_append,4096,10485760,925,1,1,320,45747,357,0
bench_btree,bench_btree_append,16384,10485760,704,1,1,80,42672,325,0
bench_btree,bench_btree_append,512,10485760,735,1,1,2560,63242,920,1536
bench_btree,bench_btree_append,4096,10485760,924,1,1,320,44430,372,0
bench_btree,bench_btree_append,16384,10485760,709,1,1,80,128906,13083,32768
bench_btree,bench_btree_append,512,10485760,737,1,1,2560,54088,908,1536
bench_btree,bench_btree_append,16384,10485760,710,1,1,80,26785,249,0
bench_btree,bench_btree_append,4096,10485760,930,1,1,320,53597,378,0
bench_btree,bench_btree_append,512,10485760,738,1,1,2560,58101,1368,3072
bench_btree,bench_btree_append,4096,10485760,929,1,1,320,51976,374,0
bench_btree,bench_btree_append,4096,10485760,931,1,1,320,55244,390,0
bench_btree,bench_btree_append,512,10485760,736,1,1,2560,68171,933,2048
bench_btree,bench_btree_append,16384,10485760,711,1,1,80,27749,267,0
bench_btree,bench_btree_append,512,10485760,739,1,1,2560,46855,760,0
bench_btree,bench_btree_append,16384,10485760,708,1,1,80,45435,295,0
bench_btree,bench_btree_append,4096,10485760,928,1,1,320,50608,372,0
bench_btree,bench_btree_append,4096,10485760,934,1,1,320,54554,339,0
bench_btree,bench_btree_append,16384,10485760,713,1,1,80,29283,267,0
bench_btree,bench_btree_append,4096,10485760,933,1,1,320,53326,351,0
bench_btree,bench_btree_append,4096,10485760,935,1,1,320,56291,348,0
bench_btree,bench_btree_append,512,10485760,741,1,1,2560,63854,818,512
bench_btree,bench_btree_append,16384,10485760,714,1,1,80,29886,273,0
bench_btree,bench_btree_append,512,10485760,742,1,1,2560,74655,1333,2560
bench_btree,bench_btree_append,512,10485760,740,1,1,2560,59965,768,512
bench_btree,bench_btree_append,4096,10485760,932,1,1,320,76288,3340,8192
bench_btree,bench_btree_append,16384,10485760,715,1,1,80,30948,285,0
bench_btree,bench_btree_append,16384,10485760,712,1,1,80,28338,267,0
bench_btree,bench_btree_append,4096,10485760,938,1,1,320,60611,359,0
bench_btree,bench_btree_append,512,10485760,743,1,1,2560,70672,844,1024
bench_btree,bench_btree_append,4096,10485760,937,1,1,320,59097,357,0
bench_btree,bench_btree_append,4096,10485760,939,1,1,320,64212,577,4096
bench_btree,bench_btree_append,16384,10485760,717,1,1,80,32498,266,0
bench_btree,bench_btree_append,512,10485760,745,1,1,2560,63060,923,1536
bench_btree,bench_btree_append,16384,10485760,718,1,1,80,33050,273,0
bench_btree,bench_btree_append,4096,10485760,936,1,1,320,57947,360,0
bench_btree,bench_btree_append,512,10485760,746,1,1,2560,64723,1215,2048
bench_btree,bench_btree_append,4096,10485760,942,1,1,320,46203,357,0
bench_btree,bench_btree_append,512,10485760,744,1,1,2560,60633,795,1024
bench_btree,bench_btree_append,4096,10485760,941,1,1,320,44651,372,0
bench_btree,bench_btree_append,4096,10485760,943,1,1,320,47433,363,0
bench_btree,bench_btree_append,16384,10485760,719,1,1,80,34112,285,0
bench_btree,bench_btree_append,512,10485760,747,1,1,2560,59001,914,1536
bench_btree,bench_btree_append,16384,10485760,716,1,1,80,31658,282,0
bench_btree,bench_btree_append,16384,10485760,721,1,1,80,35766,285,0
bench_btree,bench_btree_append,4096,10485760,940,1,1,320,42715,371,0
bench_btree,bench_btree_append,512,10485760,749,1,1,2560,67397,831,1024
bench_btree,bench_btree_append,4096,10485760,946,1,1,320,52430,374,0
bench_btree,bench_btree_append,16384,10485760,722,1,1,80,36303,288,0
bench_btree,bench_btree_append,512,10485760,750,1,1,2560,65190,1547,4608
bench_btree,bench_btree_append,4096,10485760,945,1,1,320,50786,372,0
bench_btree,bench_btree_append,4096,10485760,947,1,1,320,53999,378,0
bench_btree,bench_btree_append,512,10485760,748,1,1,2560,54207,774,0
bench_btree,bench_btree_append,16384,10485760,723,1,1,80,37245,300,0
bench_btree,bench_btree_append,512,10485760,751,1,1,2560,54006,795,512
bench_btree,bench_btree_append,16384,10485760,720,1,1,80,34580,282,0
bench_btree,bench_btree_append,4096,10485760,944,1,1,320,49276,375,0
bench_btree,bench_btree_append,4096,10485760,950,1,1,320,53862,353,0
bench_btree,bench_btree_append,16384,10485760,725,1,1,80,38920,265,0
bench_btree,bench_btree_append,4096,10485760,949,1,1,320,76619,3326,8192
bench_btree,bench_btree_append,4096,10485760,951,1,1,320,54972,342,0
bench_btree,bench_btree_append,16384,10485760,726,1,1,80,39294,254,0
bench_btree,bench_btree_append,512,10485760,753,1,1,2560,65965,822,512
bench_btree,bench_btree_append,512,10485760,754,1,1,2560,73287,1178,2048
bench_btree,bench_btree_append,512,10485760,752,1,1,2560,59039,909,1024
bench_btree,bench_btree_append,4096,10485760,948,1,1,320,55468,390,0
bench_btree,bench_btree_append,16384,10485760,727,1,1,80,40020,267,0
bench_btree,bench_btree_append,4096,10485760,954,1,1,320,59679,359,0
bench_btree,bench_btree_append,16384,10485760,724,1,1,80,38043,297,0
bench_btree,bench_btree_append,4096,10485760,953,1,1,320,58531,362,0
bench_btree,bench_btree_append,512,10485760,755,1,1,2560,60372,796,512
bench_btree,bench_btree_append,4096,10485760,955,1,1,320,66584,1039,8192
bench_btree,bench_btree_append,16384,10485760,729,1,1,80,41428,267,0
bench_btree,bench_btree_append,16384,10485760,730,1,1,80,41987,273,0
bench_btree,bench_btree_append,512,10485760,757,1,1,2560,61907,1236,3584
bench_btree,bench_btree_append,512,10485760,758,1,1,2560,55339,1140,1536
bench_btree,bench_btree_append,4096,10485760,952,1,1,320,56511,350,0
bench_btree,bench_btree_append,4096,10485760,958,1,1,320,19961,365,0
bench_btree,bench_btree_append,512,10485760,756,1,1,2560,65944,801,1024
bench_btree,bench_btree_append,4096,10485760,957,1,1,320,52054,408,4096
bench_btree,bench_btree_append,16384,10485760,731,1,1,80,43238,285,0
bench_btree,bench_btree_append,4096,10485760,959,1,1,320,21744,351,0
bench_btree,bench_btree_append,16384,10485760,728,1,1,80,40567,267,0
bench_btree,bench_btree_append,512,10485760,759,1,1,2560,55526,801,512
bench_btree,bench_btree_append,16384,10485760,733,1,1,80,44584,266,0
bench_btree,bench_btree_append,4096,10485760,956,1,1,320,50065,354,0
bench_btree,bench_btree_append,4096,10485760,962,1,1,320,26486,368,0
bench_btree,bench_btree_append,16384,10485760,734,1,1,80,45154,273,0
bench_btree,bench_btree_append,512,10485760,761,1,1,2560,66985,970,1536
bench_btree,bench_btree_append,512,10485760,762,1,1,2560,70143,1357,2560
bench_btree,bench_btree_append,4096,10485760,961,1,1,320,24571,371,0
bench_btree,bench_btree_append,4096,10485760,963,1,1,320,27993,370,0
bench_btree,bench_btree_append,512,10485760,760,1,1,2560,60095,822,512
bench_btree,bench_btree_append,16384,10485760,735,1,1,80,46214,285,0
bench_btree,bench_btree_append,16384,10485760,732,1,1,80,43755,282,0
bench_btree,bench_btree_append,4096,10485760,960,1,1,320,23156,359,0
bench_btree,bench_btree_append,512,10485760,763,1,1,2560,67573,797,512
bench_btree,bench_btree_append,4096,10485760,966,1,1,320,52122,3331,8192
bench_btree,bench_btree_append,16384,10485760,737,1,1,80,47872,285,0
bench_btree,bench_btree_append,4096,10485760,965,1,1,320,31140,386,0
bench_btree,bench_btree_append,16384,10485760,738,1,1,80,48404,288,0
bench_btree,bench_btree_append,4096,10485760,967,1,1,320,28801,347,0
bench_btree,bench_btree_append,512,10485760,765,1,1,2560,50113,770,512
bench_btree,bench_btree_append,512,10485760,766,1,1,2560,56598,1295,2048
bench_btree,bench_btree_append,16384,10485760,739,1,1,80,49589,300,0
